Date,Close,Volume,Open,High,Low
07-11-2018,41226.58227,5001,41224.60368,41227.84761,41225.51365
07-10-2018,41327.68688,4949,41325.99115,41328.75724,41327.10675
07-09-2018,41429.34528,7246,41429.24394,41431.09742,41428.84538
07-06-2018,41528.70758,6813,41527.01795,41528.88921,41527.81536
07-05-2018,41626.33102,1820,41625.13935,41627.07692,41625.8
07-03-2018,41726.68701,6776,41725.96955,41727.04967,41726.57389
07-02-2018,41825.6622,9042,41825.10222,41827.09352,41824.50617
06/29/2018,41923.4175,5701,41921.98412,41924.44654,41921.69888
06/28/2018,42021.71355,3533,42021.17435,42023.27971,42020.84896
06/27/2018,42120.55186,1509,42118.70134,42120.78572,42119.28874
06/26/2018,42219.84932,2418,42219.12932,42220.08111,42217.91382
06/25/2018,42320.92714,6696,42319.06834,42322.15016,42319.73672
06/22/2018,42420.48938,2407,42420.42125,42420.61118,42419.49689
06/21/2018,42521.90456,8803,42520.4216,42521.99781,42521.77309
06/20/2018,42621.19729,1178,42620.38664,42621.42294,42619.38213
06/19/2018,42721.85465,4193,42720.06333,42723.76791,42720.83363
06/18/2018,42820.63287,1516,42818.79045,42821.7495,42818.94571
06/15/2018,42920.34136,2466,42920.2551,42920.89672,42919.81452
06/14/2018,43022.34378,8448,43020.52313,43024.23784,43020.88393
06/13/2018,43124.42335,9900,43122.49855,43124.47306,43123.09129
06-12-2018,43225.18991,1147,43223.49883,43226.16075,43224.17631
06-11-2018,43325.29617,3200,43325.24883,43325.86334,43323.60968
06-08-2018,43425.83443,3719,43424.38197,43427.38037,43425.02956
06-07-2018,43528.88936,6116,43528.05551,43530.69168,43527.56264
06-06-2018,43626.80825,1849,43625.55675,43626.86485,43625.09073
06-05-2018,43725.90196,1937,43724.25179,43727.76263,43725.14112
06-04-2018,43825.73926,6559,43824.82503,43826.25168,43825.72346
06-01-2018,43927.80819,4724,43927.57964,43929.42528,43927.4559
05/31/2018,44031.55134,4379,44030.42008,44032.76837,44029.79086
05/30/2018,44128.94781,7175,44127.09843,44129.71489,44127.23439
05/29/2018,44231.79222,7610,44231.01943,44231.95824,44230.78033
05/25/2018,44331.8607,1666,44330.82794,44333.07316,44331.40427
05/24/2018,44435.05022,1931,44435.02855,44437.0153,44434.87232
05/23/2018,44532.6267,2325,44531.39022,44533.32372,44531.81447
05/22/2018,44634.01153,5073,44632.50141,44634.05436,44632.0724
05/21/2018,44732.78724,7412,44731.44966,44734.1835,44732.65069
05/18/2018,44838.09579,8923,44837.26681,44838.12983,44837.10925
05/17/2018,44939.02651,6701,44937.33602,44940.46735,44938.59721
05/16/2018,45038.01314,6204,45036.27678,45038.3376,45036.22373
05/15/2018,45137.11058,9714,45136.2924,45138.02207,45136.34348
05/14/2018,45239.76926,5649,45238.8574,45241.16911,45238.65876
05-11-2018,45340.86704,4231,45339.17121,45341.59261,45338.90657
05-10-2018,45440.31537,6871,45440.21828,45441.3115,45439.42981
05-09-2018,45539.79728,2045,45539.06841,45540.05637,45539.14983
05-08-2018,45643.23773,1874,45641.26092,45644.99432,45641.71002
05-07-2018,45744.63886,2242,45743.31701,45745.02151,45744.02745
05-04-2018,45845.26185,7392,45843.51012,45847.11525,45843.29022
05-03-2018,45946.46742,2804,45946.21617,45948.01331,45945.4138
05-02-2018,46043.7051,2062,46041.93338,46044.38109,46043.46507
05-01-2018,46144.50372,2058,46143.32366,46145.16045,46143.60777
04/30/2018,46244.16284,9464,46242.86862,46244.85147,46243.74995
04/27/2018,46345.11855,8092,46344.12717,46346.93318,46344.93401
04/26/2018,46450.36946,3544,46450.02177,46450.86498,46448.89508
04/25/2018,46548.51205,2783,46547.41798,46549.50805,46547.71122
04/24/2018,46646.54543,9211,46646.28317,46646.70989,46645.96315
04/23/2018,46746.31504,4479,46744.38524,46748.03161,46744.92446
04/20/2018,46845.42487,5305,46845.1271,46846.28706,46844.85524
04/19/2018,46947.2047,4675,46946.6606,46947.97515,46946.83805
04/18/2018,47046.84532,1041,47046.83901,47047.74922,47046.4251
04/17/2018,47146.57635,3893,47144.94659,47147.8427,47145.26245
04/16/2018,47245.13321,2140,47244.72833,47245.31557,47243.15395
04/13/2018,47346.52579,4065,47345.19027,47346.91043,47345.18311
04-12-2018,47447.43136,9512,47446.72855,47449.30358,47446.89996
04-11-2018,47548.64353,1735,47548.0357,47550.50778,47547.83402
04-10-2018,47652.41577,5877,47651.06483,47653.33271,47651.04716
04-09-2018,47754.63973,3745,47754.41811,47756.33794,47754.44108
04-06-2018,47854.71042,8218,47854.54514,47854.87193,47852.96659
04-05-2018,47952.98256,1026,47951.89585,47954.47449,47952.7283
04-04-2018,48055.41049,7199,48053.69165,48057.35262,48053.64285
04-03-2018,48153.73627,8342,48152.00605,48155.37851,48152.6685
04-02-2018,48256.01162,3489,48254.76898,48257.9381,48255.1569
03/29/2018,48353.6387,6305,48352.13536,48354.32716,48352.22686
03/28/2018,48454.48143,9734,48453.47327,48456.47435,48452.6808
03/27/2018,48555.82589,4062,48554.99238,48556.19596,48554.93457
03/26/2018,48654.57867,4505,48653.27546,48654.82696,48654.39187
03/23/2018,48753.8714,8570,48751.88031,48754.62456,48752.6865
03/22/2018,48852.60717,4564,48852.17391,48853.88516,48852.00732
03/21/2018,48951.01661,3730,48949.52455,48952.96585,48949.23007
03/20/2018,49048.78813,8518,49046.83012,49050.5247,49047.57204
03/19/2018,49150.14033,6899,49149.18335,49152.07512,49149.37557
03/16/2018,49250.64382,9132,49249.13102,49250.79287,49249.90007
03/15/2018,49353.10145,4509,49351.9784,49354.63325,49351.67261
03/14/2018,49450.72041,1319,49449.20847,49451.42005,49449.42928
03/13/2018,49545.90728,8917,49544.60192,49546.3965,49544.72604
03-12-2018,49647.84768,8053,49647.59792,49648.34099,49645.85083
03-09-2018,49744.33824,1491,49743.15573,49744.50039,49742.87419
03-08-2018,49842.24399,7902,49841.75241,49843.70467,49841.28711
03-07-2018,49945.23896,7056,49945.22491,49945.70833,49943.52091
03-06-2018,50044.72683,1137,50042.95145,50045.31951,50043.00773
03-05-2018,50142.67511,9363,50141.758,50144.25651,50141.33385
03-02-2018,50247.60675,6933,50246.2204,50247.80014,50247.04661
03-01-2018,50347.0745,4075,50345.71076,50348.43129,50345.54864
02/28/2018,50447.61073,7522,50446.14088,50447.99242,50447.20089
02/27/2018,50551.90512,3750,50551.51344,50553.62171,50550.56022
02/26/2018,50653.3217,2862,50651.58392,50653.99944,50651.94288
02/23/2018,50753.01002,7932,50752.61527,50753.44454,50752.73968
02/22/2018,50851.96411,3075,50851.38722,50852.66181,50851.78626
02/21/2018,50955.13749,9427,50953.48192,50956.07986,50954.07067
02/20/2018,51052.35424,9980,51050.60135,51052.60723,51051.9269
02/16/2018,51150.41143,3983,51148.5583,51152.25568,51148.46751
02/15/2018,51248.96116,3207,51248.35316,51250.49321,51247.88909
02/14/2018,51347.10745,5302,51346.14458,51347.34047,51346.31403
02/13/2018,51444.07696,5033,51442.85002,51445.10183,51443.71122
02-12-2018,51543.79717,1689,51542.44573,51544.76582,51543.40144
02-09-2018,51645.51667,7029,51645.19532,51646.46121,51644.52106
02-08-2018,51745.88931,7883,51743.90495,51746.26487,51744.13506
02-07-2018,51843.72575,3426,51842.26246,51844.2745,51843.66136
02-06-2018,51939.85911,2538,51938.41618,51941.27843,51937.90529
02-05-2018,52037.45008,1341,52035.48561,52037.55315,52036.43291
02-02-2018,52136.90509,8465,52135.42179,52137.29175,52135.94661
02-01-2018,52236.03309,7224,52235.48138,52236.23506,52234.88482
01/31/2018,52335.08877,8515,52334.93423,52335.91577,52334.20268
01/30/2018,52434.68728,4890,52434.40567,52436.31348,52434.04179
01/29/2018,52531.26493,4233,52530.17345,52531.69364,52530.3962
01/26/2018,52628.32391,1425,52627.47844,52628.94429,52627.41545
01/25/2018,52729.8367,8759,52729.57028,52729.99643,52728.99113
01/24/2018,52831.60936,7414,52830.7268,52831.87712,52831.56912
01/23/2018,52933.18143,2500,52932.06349,52934.54118,52932.88706
01/22/2018,53034.43392,1697,53032.94167,53035.18288,53033.13746
01/19/2018,53132.59902,6036,53132.55562,53134.51437,53131.23611
01/18/2018,53229.89096,7977,53229.37124,53230.55074,53229.44945
01/17/2018,53331.78245,1595,53331.48056,53332.16203,53331.38598
01/16/2018,53428.54214,9073,53426.58044,53429.57968,53426.79707
01-12-2018,53528.997,4201,53527.76747,53530.4799,53528.41016
01-11-2018,53627.4392,1022,53626.48385,53628.11183,53625.83541
01-10-2018,53728.88881,4656,53726.93509,53728.99977,53728.17308
01-09-2018,53831.1312,2946,53830.53073,53832.18684,53830.0283
01-08-2018,53930.65406,5482,53930.53586,53930.70536,53930.31357
01-05-2018,54030.87633,8258,54029.30289,54032.35147,54029.32393
01-04-2018,54132.08764,9172,54131.62324,54133.6627,54131.94199
01-03-2018,54231.00788,6827,54230.96359,54232.06828,54230.28723
01-02-2018,54331.04334,6169,54330.56424,54331.70663,54330.00168
12/29/2017,54432.64282,4328,54430.84579,54433.32321,54431.26169
12/28/2017,54533.42349,7019,54531.74053,54533.73059,54531.67042
12/27/2017,54634.13575,1659,54632.69336,54635.43843,54634.0333
12/26/2017,54733.03136,1101,54731.38536,54733.44007,54732.71687
12/22/2017,54836.96766,7350,54836.60718,54837.61213,54836.78651
12/21/2017,54934.43762,8034,54932.88147,54934.67822,54934.06007
12/20/2017,55031.65379,9815,55031.27571,55031.70992,55030.94339
12/19/2017,55134.27624,5328,55133.98898,55134.70069,55134.25441
12/18/2017,55236.21451,5826,55235.12172,55236.45674,55234.31189
12/15/2017,55337.55891,8050,55337.18494,55338.934,55336.01264
12/14/2017,55438.76047,2558,55437.45125,55440.70468,55437.85752
12/13/2017,55537.79183,4497,55537.54714,55538.24805,55536.30086
12-12-2017,55638.13747,2959,55637.62815,55638.79858,55637.37386
12-11-2017,55739.01573,9942,55738.64136,55739.12833,55738.03685
12-08-2017,55840.17166,5880,55839.98994,55840.69163,55839.88366
12-07-2017,55939.53607,1099,55937.8604,55941.15388,55939.28874
12-06-2017,56039.18466,3050,56037.98208,56040.68899,56037.61961
12-05-2017,56136.01807,4520,56135.21958,56136.51871,56135.97938
12-04-2017,56235.09985,1246,56234.97259,56236.21722,56234.99791
12-01-2017,56336.22856,7915,56334.39847,56336.37173,56335.16933
11/30/2017,56435.38453,4256,56434.89137,56435.41616,56434.0116
11/29/2017,56537.60416,2794,56537.41622,56538.03567,56535.80703
11/28/2017,56639.67311,1219,56638.74202,56641.55394,56638.63192
11/27/2017,56738.78901,2076,56736.9456,56739.85572,56738.60518
11/24/2017,56839.60824,1166,56837.7593,56840.64106,56837.87492
11/22/2017,56941.74073,1383,56940.57618,56942.47097,56941.52065
11/21/2017,57040.31867,7665,57040.12148,57041.42825,57038.64912
11/20/2017,57141.93995,8811,57140.34024,57142.21341,57141.65142
11/17/2017,57239.8226,7424,57238.60817,57241.60429,57238.12865
11/16/2017,57341.65728,2222,57340.70906,57343.36745,57339.90674
11/15/2017,57440.98178,8803,57439.317,57442.426,57440.8347
11/14/2017,57542.40721,1492,57540.69526,57542.76976,57541.23712
11/13/2017,57643.98251,9736,57642.59538,57644.78137,57642.89468
11-10-2017,57738.61081,7441,57738.07668,57739.1428,57738.26508
11-09-2017,57837.70582,8490,57836.91127,57838.31091,57837.17661
11-08-2017,57935.4646,3228,57933.53674,57936.45662,57933.69131
11-07-2017,58033.04207,7197,58031.82241,58033.74276,58031.52477
11-06-2017,58137.52762,9603,58137.25239,58138.55212,58136.63569
11-03-2017,58237.07841,1306,58235.52548,58238.37452,58236.36954
11-02-2017,58336.8541,7838,58335.79075,58336.90521,58335.60151
11-01-2017,58436.66822,4559,58436.23716,58436.90808,58436.64882
10/31/2017,58535.29375,8031,58534.17843,58536.03716,58534.34332
10/30/2017,58638.66711,5541,58637.57825,58639.31412,58637.66053
10/27/2017,58740.34615,6466,58739.3646,58740.86217,58738.37718
10/26/2017,58836.43709,9214,58835.63932,58837.90334,58835.72897
10/25/2017,58936.17872,7814,58934.4226,58936.47737,58934.25889
10/24/2017,59036.46949,7968,59035.09488,59038.23724,59036.2316
10/23/2017,59139.45678,6861,59138.3314,59140.21793,59138.71024
10/20/2017,59240.13469,3228,59239.10005,59241.7662,59238.33043
10/19/2017,59341.0646,2553,59339.36218,59342.12637,59339.25167
10/18/2017,59438.34963,9176,59436.39343,59439.67867,59438.18008
10/17/2017,59540.02172,4062,59538.807,59540.60065,59539.90301
10/16/2017,59639.63224,8706,59638.82148,59641.30157,59638.10046
10/13/2017,59741.76702,2614,59741.2466,59743.60903,59740.54456
10-12-2017,59839.4609,6459,59838.43183,59840.66322,59837.75255
10-11-2017,59941.38005,6778,59940.54767,59941.97642,59941.33752
10-10-2017,60043.81794,5673,60043.73147,60044.89054,60043.68321
10-09-2017,60142.1347,8142,60140.59427,60142.63421,60140.24408
10-06-2017,60239.65975,9126,60238.43637,60240.88552,60239.41901
10-05-2017,60343.20994,9574,60342.04846,60344.43555,60341.47262
10-04-2017,60441.29248,4557,60440.62516,60442.10183,60440.87898
10-03-2017,60543.37996,9481,60543.07507,60544.53187,60541.65309
10-02-2017,60648.10352,8409,60646.91178,60649.36051,60647.14728
09/29/2017,60747.75024,7178,60747.08053,60748.14668,60745.80356
09/28/2017,60847.28647,3462,60846.35517,60848.52215,60846.43969
09/27/2017,60951.03298,8345,60950.33106,60952.52243,60950.5492
09/26/2017,61053.3824,1111,61053.26081,61054.55022,61052.754
09/25/2017,61156.75391,8592,61155.39123,61157.25963,61155.43701
09/22/2017,61256.62971,7881,61255.70379,61256.81439,61255.87735
09/21/2017,61356.16662,4818,61354.71965,61357.19955,61355.37132
09/20/2017,61454.34462,5416,61452.82002,61456.29729,61453.66797
09/19/2017,61551.55415,1123,61549.6736,61552.03834,61550.11747
09/18/2017,61654.33334,4514,61653.35035,61655.9924,61653.75424
09/15/2017,61756.34531,6645,61755.03174,61756.71197,61755.19009
09/14/2017,61857.78147,2775,61856.78796,61859.7779,61856.14007
09/13/2017,61956.93941,7277,61956.48124,61958.78241,61955.60633
09-12-2017,62055.84421,5052,62055.6503,62057.38682,62055.18296
09-11-2017,62160.02318,2676,62158.90037,62160.88084,62158.51
09-08-2017,62261.31885,6379,62259.70226,62261.98238,62260.17981
09-07-2017,62363.00295,2318,62361.68438,62364.49114,62361.23341
09-06-2017,62462.38314,8705,62460.51897,62462.49958,62461.54176
09-05-2017,62563.62641,1651,62562.72176,62565.06959,62563.35929
09-01-2017,62663.27536,2647,62661.46209,62664.69407,62662.16824
08/31/2017,62764.9267,2212,62764.30619,62765.40054,62763.24712
08/30/2017,62865.76836,3719,62864.8085,62866.4264,62865.34916
08/29/2017,62968.35443,2324,62967.45438,62970.12024,62968.24814
08/28/2017,63069.73061,9868,63068.50389,63070.1393,63069.18563
08/25/2017,63169.19279,8442,63168.97723,63169.45406,63168.9087
08/24/2017,63268.3932,3123,63267.62808,63268.82594,63268.11701
08/23/2017,63366.83722,5790,63365.23151,63367.22111,63366.49851
08/22/2017,63465.74294,1629,63464.19381,63466.34491,63465.44433
08/21/2017,63566.64812,6879,63566.05647,63567.31882,63565.86684
08/18/2017,63668.58581,7205,63667.44601,63669.99548,63667.02451
08/17/2017,63770.72415,9673,63769.80069,63771.52758,63770.17137
08/16/2017,63871.5546,4340,63870.60553,63871.9435,63869.61794
08/15/2017,63971.82222,9081,63970.25669,63972.35087,63970.73409
08/14/2017,64070.14369,1460,64069.22037,64071.80064,64069.10473
08-11-2017,64167.40952,4090,64165.60474,64169.40854,64167.20143
08-10-2017,64269.72735,7411,64269.27278,64270.26175,64268.53315
08-09-2017,64370.65101,7430,64370.57301,64371.30522,64369.78443
08-08-2017,64474.90012,2531,64474.66279,64475.62692,64473.41169
08-07-2017,64577.62366,6512,64577.04563,64578.62774,64577.15618
08-04-2017,64680.52829,9911,64679.99214,64681.03452,64679.02241
08-03-2017,64778.64742,8179,64778.17375,64779.02105,64777.22868
08-02-2017,64880.60568,9483,64880.01826,64881.31661,64879.72868
08-01-2017,64979.76998,8823,64978.14692,64981.40811,64978.38078
07/31/2017,65079.80311,1150,65078.51775,65081.46611,65078.26286
07/28/2017,65178.52579,3125,65176.63356,65180.13324,65178.26681
07/27/2017,65278.95407,3761,65277.02748,65280.69673,65278.15366
07/26/2017,65374.745,4086,65374.21368,65375.73653,65373.69549
07/25/2017,65472.97122,3458,65471.27653,65473.6612,65472.02098
07/24/2017,65572.3385,6048,65571.30506,65572.92988,65571.75307
07/21/2017,65666.95012,7005,65666.9055,65668.83173,65665.15064
07/20/2017,65763.85388,5357,65763.15958,65765.46801,65762.39539
07/19/2017,65869.13117,5342,65868.60867,65870.51339,65867.3216
07/18/2017,65970.77446,4690,65970.56215,65971.31974,65969.98434
07/17/2017,66070.75388,2413,66070.33574,66071.39999,66069.52424
07/14/2017,66174.0789,6774,66173.47437,66174.90594,66173.49315
07/13/2017,66275.07017,1746,66273.59159,66275.74062,66273.41206
07-12-2017,66376.7477,1201,66375.45765,66376.89461,66375.80989
07-11-2017,66472.98763,2501,66471.90326,66474.68871,66471.85295
07-10-2017,66567.75161,9749,66566.14316,66568.58424,66566.31625
07-07-2017,66668.71149,7736,66668.18811,66669.88012,66667.51513
07-06-2017,66771.21457,7857,66770.12156,66771.61934,66770.28252
07-05-2017,66868.39987,1697,66867.71266,66869.8587,66867.305
07-03-2017,66966.1166,6464,66964.7236,66967.46831,66965.91593
06/30/2017,67065.16312,4651,67064.95545,67065.21282,67063.23531
06/29/2017,67165.7086,3933,67164.37064,67166.23048,67164.37406
06/28/2017,67264.27399,6759,67263.59847,67265.45277,67262.58255
06/27/2017,67366.42429,1334,67365.45231,67368.40854,67365.56348
06/26/2017,67467.39998,9481,67466.62108,67467.52452,67466.29452
06/23/2017,67567.76856,3927,67566.66073,67569.04812,67567.02633
06/22/2017,67671.32098,7664,67669.51708,67672.16551,67670.38132
06/21/2017,67769.25664,1162,67769.0969,67769.51952,67768.43631
06/20/2017,67871.06972,5027,67869.28042,67872.42467,67870.46542
06/19/2017,67972.23089,8287,67971.36419,67972.83889,67971.52803
06/16/2017,68069.88144,9853,68069.04144,68070.33983,68068.94042
06/15/2017,68168.27034,4137,68166.4129,68169.21744,68166.95978
06/14/2017,68267.07608,5937,68266.5232,68268.86848,68265.21403
06/13/2017,68368.32321,5184,68368.08886,68369.62022,68366.45726
06-12-2017,68467.32772,8338,68466.05081,68467.57329,68466.21113
06-09-2017,68569.60801,6981,68567.78743,68571.28745,68568.29313
06-08-2017,68667.29557,8901,68665.31214,68668.1026,68666.84033
06-07-2017,68766.46149,6832,68764.88871,68767.3367,68765.3857
06-06-2017,68862.77812,4401,68860.81248,68864.49039,68861.66311
06-05-2017,68966.13488,7709,68965.77279,68968.04161,68964.8888
06-02-2017,69066.68629,3268,69066.13965,69068.1062,69065.55317
06-01-2017,69166.73541,3703,69165.77886,69166.751,69166.15764
05/31/2017,69265.30625,4388,69264.02826,69265.64292,69264.86041
05/30/2017,69365.95974,4828,69364.52442,69366.27085,69364.56854
05/26/2017,69462.10879,3191,69461.5579,69462.67191,69460.45717
05/25/2017,69563.94616,1395,69563.23486,69564.11681,69563.40714
05/24/2017,69661.13231,4404,69660.10426,69662.34159,69660.26734
05/23/2017,69761.28898,4136,69760.24483,69762.66717,69760.49651
05/22/2017,69862.90343,4623,69861.94514,69864.65022,69861.72293
05/19/2017,69965.76762,3478,69964.7711,69967.22879,69965.00411
05/18/2017,70064.42092,1864,70064.34017,70064.73665,70063.99975
05/17/2017,70162.45526,6453,70161.11949,70164.08796,70162.03859
05/16/2017,70259.25985,4552,70257.35196,70260.53676,70258.66523
05/15/2017,70357.19321,7244,70356.65305,70358.37487,70356.37352
05-12-2017,70461.73053,5317,70460.35313,70461.91892,70460.06125
05-11-2017,70563.54769,8283,70562.87715,70564.93747,70563.09411
05-10-2017,70668.44077,1433,70667.80935,70668.58943,70666.62369
05-09-2017,70766.98172,4358,70766.94737,70768.06146,70765.19128
05-08-2017,70866.08193,8992,70864.88611,70866.24792,70864.82964
05-05-2017,70969.36605,4017,70967.87161,70970.9931,70968.77794
05-04-2017,71071.36185,7302,71069.4415,71072.56935,71070.87413
05-03-2017,71172.05702,2134,71171.11138,71172.25717,71171.91128
05-02-2017,71271.92887,9024,71271.77805,71273.48132,71271.42151
05-01-2017,71370.10781,5857,71368.97189,71370.15568,71368.82955
04/28/2017,71470.77222,1571,71469.25805,71471.0992,71469.19804
04/27/2017,71566.91101,8193,71566.13403,71568.66625,71566.10876
04/26/2017,71668.08172,7102,71666.97632,71668.26392,71666.20233
04/25/2017,71771.58336,4804,71770.78098,71772.83347,71770.67342
04/24/2017,71869.01173,7306,71868.15984,71870.83574,71867.79295
04/21/2017,71969.87786,7328,71969.58384,71970.58791,71968.35469
04/20/2017,72071.86301,7904,72070.79028,72072.22133,72071.67443
04/19/2017,72172.40287,2410,72172.04778,72174.12595,72172.09815
04/18/2017,72268.73618,8580,72266.9595,72268.7849,72268.64453
04/17/2017,72367.14223,3481,72366.75602,72367.90298,72366.62768
04/13/2017,72464.19513,8387,72464.15297,72464.89796,72462.21858
04-12-2017,72571.13248,9836,72569.21716,72571.82175,72570.94253
04-11-2017,72671.15872,7505,72669.61071,72673.09908,72670.67484
04-10-2017,72769.59816,4188,72769.28973,72770.04423,72769.11227
04-07-2017,72874.02599,1862,72872.15661,72874.88196,72873.20736
04-06-2017,72974.90664,1365,72972.99722,72975.75461,72973.78348
04-05-2017,73073.98933,9736,73072.26872,73074.65555,73073.2243
04-04-2017,73176.57283,5885,73174.58617,73177.48914,73176.24278
04-03-2017,73276.19272,1344,73275.82928,73277.25989,73276.0044
03/31/2017,73377.709,5137,73377.5615,73378.7001,73377.40781
03/30/2017,73476.47225,2155,73474.61771,73477.25576,73476.24599
03/29/2017,73576.79519,2698,73576.69848,73576.87865,73575.21032
03/28/2017,73673.2266,7105,73672.59166,73675.03128,73671.43218
03/27/2017,73771.57321,9384,73771.28119,73772.99881,73770.44283
03/24/2017,73869.68698,4270,73869.47398,73870.94374,73869.43962
03/23/2017,73968.81142,8626,73967.59658,73969.26494,73968.39071
03/22/2017,74069.76625,3653,74067.96102,74070.96629,74068.71745
03/21/2017,74169.8867,8414,74168.69502,74170.18484,74169.16667
03/20/2017,74270.4201,8251,74270.35115,74271.60988,74269.05421
03/17/2017,74372.5953,5001,74371.17213,74373.93092,74371.05559
03/16/2017,74470.54986,5832,74469.91668,74472.06072,74470.06461
03/15/2017,74571.33786,7686,74570.02185,74571.89485,74571.21572
03/14/2017,74675.9239,3826,74674.37092,74676.17375,74675.0953
03/13/2017,74775.66402,2899,74774.18038,74776.76977,74773.92469
03-10-2017,74873.84972,5790,74872.23736,74875.47661,74873.34214
03-09-2017,74972.11233,7746,74971.32388,74972.98344,74971.75083
03-08-2017,75073.54143,5414,75072.59061,75074.05734,75072.07112
03-07-2017,75170.29375,3583,75168.91424,75172.24951,75169.54032
03-06-2017,75267.37256,6602,75266.12084,75267.37517,75266.82011
03-03-2017,75370.23518,7246,75368.40947,75370.85785,75369.36854
03-02-2017,75467.5849,7973,75466.35144,75467.83373,75466.97207
03-01-2017,75567.46809,7840,75566.93016,75569.05229,75566.1573
02/28/2017,75662.90232,9168,75661.87093,75663.22712,75662.73836
02/27/2017,75761.40601,3859,75761.27727,75762.87836,75761.36206
02/24/2017,75860.31472,7029,75860.28572,75860.76506,75859.41101
02/23/2017,75962.69788,6368,75962.36393,75963.44795,75961.26407
02/22/2017,76061.08366,4680,76059.89604,76062.53994,76060.08291
02/21/2017,76163.2467,9531,76163.14455,76163.97406,76161.26024
02/17/2017,76260.20269,8931,76259.46393,76261.90152,76259.66686
02/16/2017,76364.04993,1768,76362.42232,76365.42798,76363.48135
02/15/2017,76462.90016,5745,76462.12826,76464.23837,76462.53303
02/14/2017,76565.20275,7295,76564.51271,76566.40148,76563.94506
02/13/2017,76666.22415,3570,76664.77961,76667.20212,76664.90657
02-10-2017,76765.36626,9835,76763.75679,76765.52918,76764.57567
02-09-2017,76866.23904,9097,76865.55909,76868.21806,76865.81453
02-08-2017,76965.68938,9336,76964.43484,76967.51578,76964.27525
02-07-2017,77066.81383,9048,77065.68101,77068.31317,77064.92547
02-06-2017,77165.32429,3238,77164.09732,77166.81462,77164.96594
02-03-2017,77267.16414,3408,77266.76875,77268.31356,77266.14735
02-02-2017,77366.29171,8821,77364.95269,77367.0087,77364.61643
02-01-2017,77466.04158,2119,77465.68933,77467.10491,77465.88841
01/31/2017,77565.84975,2358,77565.44546,77567.55587,77564.70454
01/30/2017,77664.76817,6769,77663.05161,77665.9213,77664.67519
01/27/2017,77769.39015,3897,77768.39539,77769.83555,77767.4538
01/26/2017,77864.50988,7201,77863.03056,77866.23835,77862.90167
01/25/2017,77962.29641,9011,77960.44758,77964.1821,77960.54466
01/24/2017,78061.38665,4856,78061.19163,78063.26403,78059.73177
01/23/2017,78160.06399,7887,78159.28397,78161.49884,78158.55419
01/20/2017,78257.31519,8399,78256.87896,78257.67427,78257.12893
01/19/2017,78357.32019,7083,78356.77046,78358.19263,78356.24705
01/18/2017,78458.80955,3214,78457.255,78459.40332,78458.80342
01/17/2017,78558.61419,5460,78557.39916,78560.50094,78557.2829
01/13/2017,78655.17318,9112,78654.84806,78656.70617,78653.72028
01-12-2017,78754.27062,2967,78753.33412,78754.70137,78752.41909
01-11-2017,78859.13098,3896,78858.41077,78860.68017,78857.25031
01-10-2017,78956.43064,4999,78955.16748,78958.3273,78955.17693
01-09-2017,79057.49033,8174,79057.0421,79058.11847,79056.57266
01-06-2017,79158.01881,6645,79157.40804,79159.57668,79157.86754
01-05-2017,79255.76828,5003,79254.41559,79257.63689,79255.62626
01-04-2017,79359.58884,4137,79359.34013,79360.28642,79359.1315
01-03-2017,79461.1828,6304,79460.13033,79461.73513,79459.22683
12/30/2016,79558.60665,2990,79557.7909,79559.09258,79557.22554
12/29/2016,79661.34827,6097,79660.92506,79662.94382,79660.79267
12/28/2016,79759.73126,4865,79759.4603,79761.21316,79758.72818
12/27/2016,79859.77726,7133,79858.14546,79859.81396,79859.40902
12/23/2016,79960.90274,6528,79960.26413,79961.58868,79960.09186
12/22/2016,80062.39665,7841,80060.67306,80062.70969,80061.68437
12/21/2016,80161.43925,5113,80160.18675,80163.40106,80159.80469
12/20/2016,80262.25501,5605,80261.31149,80264.01811,80261.96006
12/19/2016,80361.18318,4279,80360.11297,80361.59755,80359.88543
12/16/2016,80459.55303,9447,80458.07944,80459.75137,80457.82593
12/15/2016,80557.27545,5993,80555.56538,80558.00704,80555.76221
12/14/2016,80653.55921,8774,80653.17585,80654.83368,80652.39016
12/13/2016,80752.36436,3859,80750.96515,80753.95716,80750.59185
12-12-2016,80847.87884,5687,80847.13769,80848.12137,80847.45851
12-09-2016,80942.97619,2361,80941.62223,80943.56406,80941.50581
12-08-2016,81038.62156,8185,81037.59516,81039.4445,81037.57145
12-07-2016,81138.21991,2895,81136.96492,81138.35622,81136.46396
12-06-2016,81239.36341,1792,81238.7976,81241.3405,81238.87179
12-05-2016,81337.48498,5529,81336.25609,81338.1946,81337.37232
12-02-2016,81435.04392,3383,81434.61973,81435.76893,81434.28898
12-01-2016,81536.87375,8889,81535.35641,81537.18776,81536.3206
11/30/2016,81635.41078,7595,81634.43954,81635.59181,81634.6673
11/29/2016,81735.02173,4227,81733.99246,81735.29304,81733.54144
11/28/2016,81833.65768,3725,81832.15986,81833.76474,81832.25983
11/25/2016,81932.03693,1297,81931.71378,81932.36749,81931.55608
11/23/2016,82027.97149,7114,82027.45223,82028.08296,82026.18967
11/22/2016,82126.55328,4638,82125.21984,82127.03073,82126.47068
11/21/2016,82228.86128,1231,82227.23106,82230.30313,82228.36416
